age,income,expenses,savings,risk_score,assets_value,liabilities
31,127952.15984224535,45318.81731994366,82633.3425223017,7,533633.4896481383,16102.240320109753
26,116352.4528068961,60990.00277955449,55362.450027341605,7,555309.7275444915,38526.641036344605
47,33972.682942284526,27373.465823236405,6599.21711904812,3,12205.58182517024,24611.99374545798
34,150042.44469842274,71995.35113165932,78047.09356676342,7,387711.5711635938,39110.342177560335
34,84369.21407571512,48138.175434605866,36231.038641109255,4,116238.18341318355,57198.220769073385
59,23393.5274822638,18895.749497610745,4497.777984653054,1,8173.494053938748,21332.583232771027
43,30505.639701344924,25400.94100329823,5104.698698046694,1,7419.950419052927,23038.158089748038
26,158568.69448388633,94814.8123201251,63753.88216376123,10,524540.0655502073,37870.907865900255
48,83063.16568522553,45727.16012431756,37336.005560907965,6,139260.4446190596,57906.49833219702
36,94644.2840783065,57701.07644702277,36943.20763128373,6,189825.1338549623,45070.659184913835
35,74895.22652486342,40261.47626388504,34633.750260978384,6,122219.75657266294,65130.908583562006
56,22569.187081917666,20144.46600478586,2424.721077131806,2,7335.818823517169,24087.75963642252
22,171953.76617948612,64039.15770042573,107914.60847906039,7,566557.6313505387,31091.97224414494
34,136673.71115270996,61638.594477337574,75035.11667537238,10,650064.0349850354,25185.92665372884
64,29934.90437223472,23545.11359863573,6389.79077359899,2,15113.557197736143,20297.39541774985
54,27626.42518062845,23107.280381839297,4519.1447987891515,2,11942.452983543826,22865.80111494262
34,87336.19101387773,53117.61931726267,34218.57169661506,5,173201.20808400412,37950.32802433071
32,64969.819449676914,44302.242337152806,20667.577112524108,5,167578.56171799073,64353.104870019546
25,157014.02103959426,64552.38020029749,92461.64083929677,9,680072.6371427826,32322.81343879557
59,34772.441715580186,27958.11495068852,6814.326764891666,3,16334.809121190989,13025.925325061758
42,62695.31475228691,37348.88745999227,25346.42729229464,6,85920.45227069987,37278.36849833447
52,35436.7087943352,25936.602163497802,9500.1066308374,3,11113.90807907768,24303.296043587474
28,133360.3422246257,62911.39259675196,70448.94962787374,10,327362.5007678262,19857.00468948536
64,32944.55824552455,28436.1207192416,4508.437526282953,2,7192.850725279077,24794.331412660962
40,32321.496454367294,27614.814134660417,4706.682319706877,2,11090.37799340086,11820.005545851858
49,68539.99020362615,43414.964627148926,25125.025576477223,5,143850.64412153515,63648.787481269064
26,128657.53875309411,60863.13954774805,67794.39920534607,9,516197.03770210803,27950.488554617485
44,55409.17732527686,33391.07663926362,22018.10068601324,4,188208.23150338503,28228.52281156896
24,176824.11397212715,78575.88740783285,98248.2265642943,9,504848.99107815145,27391.238765786187
44,90525.41555769782,58710.54429546561,31814.871262232213,5,167731.86486022052,45247.008146106615
57,23830.773175721413,19514.469356005662,4316.303819715751,2,7967.98505274501,22385.21782765765
55,22323.932832321505,18855.348028545177,3468.584803776328,2,8552.764355808828,18828.112274224262
43,22568.62566985985,18039.64294613853,4528.982723721321,1,10161.90127282712,13929.91886092137
29,134659.03900791798,68277.44365143908,66381.5953564789,8,614304.1970324076,30219.350926473842
56,27949.35426167765,26042.96933308226,1906.384928595391,2,13627.966527889386,17418.298093189973
46,25744.70689875304,22262.993328403554,3481.713570349486,2,6723.455556216029,20130.214046995636
33,168373.37001911202,75203.73878184803,93169.63123726398,10,519085.78096107376,44592.354944654784
47,31712.794377390594,26810.068553740814,4902.72582364978,1,11584.770228751626,14875.420907053638
25,123408.34803534506,64625.42470551489,58782.92332983017,7,511163.54787091364,24873.17260866449
24,154151.78861033506,84466.10753070744,69685.68107962763,8,815575.7176289591,6287.609363537082
42,28124.672439861617,26027.146188692415,2097.5262511692017,2,8594.008680755118,20128.337650132766
46,69317.79622862083,40970.79628951785,28346.999939102985,4,147034.57048407407,66648.39997373584
46,78554.60277138336,53841.48441596164,24713.11835542172,6,204458.6705775942,50912.2862740415
64,28324.3230877731,23019.07664405599,5305.246443717111,2,5982.039287397974,16898.212814498373
32,75429.76632337632,49061.61173419504,26368.15458918128,5,137552.36716116362,36594.738117175046
34,119764.67553440489,54984.00152072639,64780.674013678494,7,533200.4249425533,36636.021201103766
50,32814.8946627265,28746.7782927257,4068.1163700008037,1,6850.547277572961,22852.525556186025
46,77515.39605958853,44410.987274908584,33104.408784679945,4,139657.52102875352,52500.46288580996
28,174756.22258481832,83790.5407607432,90965.68182407512,10,494921.1531322923,24194.539537966804
43,31105.449507365527,26563.244101663473,4542.205405702054,3,6380.449776904995,21608.182341016516
48,41283.70002741723,31695.906127706407,9587.793899710825,2,13354.179695461193,20984.47106461007
30,85884.53784156384,57176.27846186569,28708.259379698153,4,124396.44326280344,54350.694336661545
37,80900.61255279667,54523.6759039435,26376.936648853167,6,116027.4584871082,58495.55260178908
63,32521.972429436606,26536.441793805658,5985.530635630948,2,15276.156230802873,17967.379265292282
29,131662.2031675738,77275.08148563678,54387.12168193703,10,404669.95591935294,29750.788632932094
42,77827.22612962297,47267.478212031965,30559.747917591005,5,117453.70155752319,19481.019984968647
62,39031.65783679188,33881.90736895665,5149.750467835227,2,7104.335246395958,18924.77214419219
42,32315.484251249287,27631.395830038917,4684.08842121037,3,11273.92258585265,25943.174412296008
43,82154.8527176734,50400.7600608503,31754.092656823108,4,126648.1425324835,47620.88852798907
24,174538.8588304775,92104.1647682758,82434.69406220168,7,562796.8674394032,32821.646851284924
30,151260.56368887014,77281.4904105467,73979.07327832344,10,390930.45799121825,12923.05667616694
22,154893.3024505536,81474.90747636337,73418.39497419023,7,482256.2418549419,40974.95078453409
49,20167.030267011047,17698.076167111525,2468.9540998995217,1,12685.747716519825,20938.496060231326
63,29297.207165904758,25999.65866391709,3297.5485019876687,1,10037.441714020675,26167.00204153522
58,29990.60410769142,26292.053693458056,3698.550414233363,2,13840.225460932645,22166.672846754394
39,83592.55199756213,48229.97187765702,35362.580119905106,6,156937.10423473775,67828.24667744253
33,79001.87283327164,48123.75738740244,30878.115445869204,5,142983.46721371156,42340.755329843494
46,36510.01200357941,26083.699874067428,10426.312129511982,3,8921.70668011082,18211.90722838565
33,119602.08274902502,55776.68079116748,63825.401957857546,8,459793.6648162761,28712.528267176443
43,22925.057154801976,20154.73650696794,2770.320647834036,2,7510.891578611126,15131.075663999356
34,147500.89140055436,80019.54540827907,67481.3459922753,9,570146.054036392,41402.45064779444
40,33571.03083819999,28225.510884394796,5345.519953805197,3,13773.410916266661,21047.15384263014
27,174117.5301454147,82295.9480937582,91821.5820516565,7,463101.6525534718,28627.775737677315
41,65757.70244184173,39929.242153976586,25828.460287865142,6,150792.66747303552,47898.98619853071
39,66129.66693125272,38586.34203126769,27543.324899985033,4,172252.61577552417,51131.89954956922
54,27085.12839040688,22501.224773583224,4583.903616823656,3,8979.729559306998,17626.793576211905
46,66689.95217700007,40259.888272316544,26430.063904683528,5,140935.17699159216,61341.10804806446
42,30662.473794029207,23407.058970658592,7255.414823370615,2,9269.497618453397,17407.992299982303
48,25494.35151344153,20808.643506636796,4685.708006804733,2,10868.396724763632,18390.94941805425
62,30786.152332152054,24489.708347728218,6296.443984423837,3,6682.813373553699,23486.617794234717
41,34709.30045033332,28138.785691782054,6570.514758551268,2,5545.174463507633,18955.66452561109
31,170347.41371742164,96653.54918851757,73693.86452890407,8,569997.0577479053,25054.48062443507
23,168744.9698726191,89267.15400365613,79477.81586896298,9,471382.87727585377,11257.377969497487
43,84358.39590480646,56452.54681004094,27905.849094765515,6,115747.75751782802,26483.83930922574
29,137197.9198146813,64863.09519051221,72334.8246241691,9,560280.1361442786,42030.224153916155
40,33335.53575421238,27511.313916350726,5824.221837861656,2,9141.781554097128,22526.717542510094
41,19868.92257768188,17640.523926634723,2228.398651047155,2,12505.169527320879,24612.796028703848
48,92753.8407376275,60152.83275021508,32601.00798741242,6,160377.5851708519,55896.05502664838
47,73122.34997962904,42816.242045521845,30306.107934107196,6,184950.348742228,65622.19901239846
28,134740.0241064137,65930.41388910403,68809.61021730967,7,613094.4250223761,25768.94369848168
32,131569.62764353753,61219.84767512831,70349.77996840922,9,452303.8225569747,17158.94870092824
46,29199.44295608953,26855.528622720492,2343.914333369037,2,12067.871420102287,16083.067862992586
34,63038.1808612549,31604.992094569385,31433.188766685515,5,145961.0809905865,57059.89115737499
30,135655.7602794366,71359.2278855553,64296.532393881294,8,637601.5088879736,31162.324064848977
26,150887.0602873819,74459.7671052534,76427.2931821285,9,497713.1911813447,37970.19727612947
41,75366.73164508262,43210.065281053314,32156.666364029305,6,172264.96023619786,46851.70116249389
48,74449.634530271,46220.05002169377,28229.584508577223,4,107902.63584025324,45626.9001535247
29,201135.73398931025,113274.37280498444,87861.36118432581,9,463423.75851579977,32197.227065791747
45,25228.391462468666,18988.692500942463,6239.698961526203,3,3280.396840430645,10997.398589678485
29,108869.72191279859,53725.99259858061,55143.72931421798,8,544934.0739250522,47693.50028388559
38,93352.04066134931,59522.53248439301,33829.508176956304,5,166971.1092132398,39263.980823848855
55,37720.17189098153,34901.44519751446,2818.7266934670697,3,7727.278983073362,20556.67287346473
56,35246.50434964645,31314.961744679247,3931.5426049672024,3,11657.043980706125,24169.93583904762
56,38817.13981941949,32069.269375445434,6747.870443974058,3,12846.215267766198,21124.86313630224
64,36046.79864589844,30798.201880309356,5248.596765589082,2,6687.597443351873,18775.332574155043
47,31577.187816093923,27837.527404806522,3739.660411287401,2,10319.658271886867,6603.213857744324
29,146334.44718661398,78348.3321333684,67986.11505324558,10,408354.63403649104,33528.93680351077
34,140583.5078956093,61670.565318987596,78912.94257662172,9,462457.6818863423,20462.717251607068
26,141357.4039273242,72945.66946395281,68411.73446337138,9,509315.22252433386,22103.253551566988
33,204987.9286887343,99197.5150728622,105790.41361587211,7,560130.9741590731,26350.674268658466
47,81024.67177813592,46850.30397211622,34174.3678060197,5,113616.9984466157,52645.21006560907
34,126828.8690348223,68656.2302530395,58172.63878178281,7,503290.262288281,12923.621760546277
29,168750.49245543007,88777.49526301862,79972.99719241145,8,433668.5158911134,23285.96527721605
28,146728.08574637782,79512.19203304671,67215.89371333111,7,708803.3126393063,32099.373399404412
34,157611.0969099857,89862.5201105993,67748.5767993864,9,376896.107600279,26707.700099908692
60,22329.972004106872,20392.618568717317,1937.3534353895557,1,9333.329637129207,7098.394895882742
47,35178.22631087779,29770.4703122701,5407.755998607692,2,10908.259176103233,13623.602307103214
44,30724.971682670566,26296.680196782843,4428.291485887723,2,4865.861250842515,20074.89007829797
53,34707.12366534297,28721.90854944041,5985.215115902563,2,5070.08908175306,15979.787847846328
24,126481.8610349588,62134.75484594609,64347.10618901271,8,500667.066110755,38313.33835637494
34,169498.11982175248,80250.19316635029,89247.92665540219,8,375897.64694086113,45122.4382175598
22,147702.3596756307,69567.22260007708,78135.13707555362,9,383400.57994969096,17588.46410527234
42,87316.92910927703,47801.55399398374,39515.37511529329,5,159046.91555163337,49779.90014422176
61,28728.438721245868,25135.976751281185,3592.461969964683,1,8574.398893682961,22769.977138604965
28,113823.92628446723,57851.80299360389,55972.12329086335,10,560994.0184332167,35470.482748435505
48,95536.05128994075,53834.85260353633,41701.198686404416,4,145990.5958243942,52764.101666614144
37,80249.32311342254,43891.92026260163,36357.40285082091,4,152326.15643243634,51643.186258821144
45,88079.02773265113,55204.988154638166,32874.03957801296,4,140578.7396103965,35586.34726332294
59,24514.845499191946,22843.22488310436,1671.6206160875845,1,5516.000090405094,16114.765875569057
44,28723.024818824048,23063.04355043839,5659.981268385658,2,11224.566897706703,19215.095313649654
41,75475.01640683894,49065.14768419547,26409.86872264347,6,142376.25143696365,45705.60130209612
55,34775.4803786489,28278.4932552641,6496.987123384799,1,9288.64184543702,13370.904309368234
38,97635.0784592043,58787.92125345187,38847.15720575244,6,183778.68219583487,37225.53527720135
33,116763.3239789995,59880.4474930394,56882.8764859601,7,474813.3835948722,45080.758111830924
47,92216.22286622516,55196.375755908055,37019.8471103171,6,135908.8559467704,49289.85573306362
44,29124.21429939474,23650.358243461105,5473.856055933633,1,12581.909909161466,12670.16649327851
56,30136.176827372426,24941.50829087114,5194.668536501285,2,12358.906297119109,13497.143050784089
25,145680.29888145078,70223.13389376954,75457.16498768124,8,562314.2173239064,37431.21709088412
32,169657.62952836335,63105.73903995194,106551.89048841142,7,385439.84766991006,27859.885336479216
41,70744.85087707188,49283.41273055991,21461.438146511966,4,131665.43801131725,47519.617657580464
32,213571.29318163721,107819.55846188626,105751.73471975095,7,354442.6565207427,20469.13350449723
24,183867.46628612612,78866.3017993308,105001.16448679531,8,473780.79924341367,17299.046628482974
44,84753.6985267905,49191.324079780425,35562.37444701007,5,128135.54990620514,62109.09280497933
47,70978.44985881254,42942.991826416415,28035.458032396127,4,145678.90050785168,43144.59300010072
26,147928.38269985537,72969.61598292664,74958.76671692873,10,543715.4598895869,27063.829412254938
48,41602.95792977186,37729.74400523302,3873.213924538839,1,9114.713232617149,18373.115518494073
34,98875.60771104175,59803.53995129611,39072.067759745645,6,125603.16057595643,35163.319314155604
44,73160.42137836544,44302.77291628103,28857.648462084413,4,166558.35309440354,50590.734932655316
30,74166.66965680564,40159.5691077795,34007.10054902614,5,106521.67891766303,61735.30117672427
49,16907.117004817756,14578.559712896209,2328.5572919215465,1,11922.047511785115,23011.337114404938
25,157104.91376186474,94936.89934282936,62168.014419035375,8,400377.97059246415,30807.37075364056
32,64786.89207662524,37356.283017709226,27430.609058916016,5,179541.86107068602,40320.23625651568
30,74683.0043762577,39935.19920008599,34747.80517617171,4,164551.38286839053,49222.65162926611
33,177673.2465850028,83027.15744157915,94646.08914342365,9,468553.1567628424,12740.729025214976
49,29612.0194719091,24537.49979154704,5074.51968036206,2,8889.116945937756,26340.12379276762
29,145646.95443189287,71688.8882031107,73958.06622878216,8,468075.0031530317,40745.23336171182
30,99446.8951091205,49891.756958541715,49555.13815057878,9,457320.4905942029,36675.51285736088
22,191531.48396501344,108024.68459348161,83506.79937153183,8,125939.20056002832,24648.388193215727
60,26037.980226357384,24766.418181635854,1271.5620447215297,1,12547.48833005229,25981.782589745464
61,25190.095721471454,24489.938718262045,700.1570032094096,1,9367.54252921751,16652.949112472237
43,35452.51405054555,30878.538117593416,4573.975932952133,3,12087.031484151303,18180.252472066015
58,30991.289672922638,26701.853020815495,4289.436652107142,1,12250.593704951485,23618.208371539928
46,29313.63438651701,23291.345977153658,6022.288409363351,2,14014.178809907571,13612.443791533708
45,29245.830100235435,27111.7591389144,2134.0709613210347,3,11998.105258196942,31586.992506765757
53,33334.763825035836,26591.408771950904,6743.355053084932,1,7754.924043832489,12895.25756127593
53,27939.576037048533,21901.212230041747,6038.363807006786,2,13162.012798448652,22012.56569447788
43,33037.41987296844,29924.458083185527,3112.9617897829157,1,11633.981520482208,20595.220593723752
47,89460.63757351358,55039.476658237465,34421.160915276116,6,144023.33306013411,46106.46407855166
59,34216.510654473925,29057.86617537127,5158.644479102655,1,9362.06792738731,32166.935048146574
47,37860.591225863565,32393.515177179197,5467.076048684368,1,11018.505565720687,20260.920756776828
32,106226.91517540286,42161.78113918864,64065.134036214215,10,339463.3832238128,33214.22335583346
48,76292.49955681601,43953.955532795364,32338.544024020644,6,164323.63349962616,51614.44495036716
29,175035.5562480836,84808.44899076076,90227.10725732283,10,639943.5589274252,29082.611866746225
50,26731.718423810977,21670.464007050483,5061.254416760494,2,14448.325423456234,9723.77056970819
61,37785.189014921954,34928.64494262748,2856.544072294477,3,12490.577958158783,28859.88456237939
62,36599.232454729834,33794.09538598191,2805.137068747921,2,14425.348302529204,29812.765070655827
42,25170.052198882404,21978.617527148414,3191.4346717339904,1,15844.08996418704,11194.467974381165
50,33090.18923129402,26537.25379622587,6552.93543506815,2,7069.376839363378,13614.27596394259
50,32298.47893406838,24245.919781283206,8052.559152785172,3,8561.52058713493,24428.04633019233
59,31887.73540066987,27146.94658973533,4740.78881093454,2,9420.213568501827,15116.297284114316
40,23132.612078312566,21037.648844022187,2094.9632342903788,1,14354.33018941548,24336.94542550744
40,28124.976699995354,24172.864218822495,3952.1124811728587,3,11646.280383674291,20074.11581334616
44,33261.19610644184,29721.32589265649,3539.8702137853543,3,10652.662276445844,27311.542091616848
61,35426.32717024692,29805.28332855832,5621.043841688603,3,6920.923446151663,21591.74787597751
55,32738.20751154633,29765.958044090305,2972.2494674560257,1,10399.78966514202,21411.5688223037
33,73696.30031070119,43780.38728200872,29915.91302869247,4,221401.68341346434,66556.79555253242
60,37147.126898372466,34110.20514624561,3036.9217521268583,2,9678.968135545392,22095.621234197642
58,37636.56270070156,32126.46461432762,5510.098086373939,2,6038.935715704057,23820.465626294128
27,111974.14357238023,47174.94715744945,64799.196414930775,9,375668.7337485517,27324.190131204174
59,20194.86634402861,17631.466896350572,2563.399447678039,2,7170.181452296494,24747.414208712504
33,125897.93226487041,65491.094577147065,60406.837687723346,10,489171.94923117827,37829.3944576351
47,24535.737186668804,21739.681676441454,2796.05551022735,2,10087.844623152076,18821.643990607627
41,29140.243929222343,25761.10602741412,3379.1379018082225,3,9236.097759957933,13450.320200212811
59,27253.23726813397,20543.38618338519,6709.851084748778,3,7374.455943668644,20323.0728034436
48,75770.68524368826,41531.56685174283,34239.118391945434,6,101945.0193478711,36252.74891738827
42,57261.96973738371,34446.85013304863,22815.11960433508,6,162948.2593196389,42371.52684863885
49,21195.028410668256,18348.301669234086,2846.7267414341695,1,11416.94882821199,15101.747704119058
36,77905.0067975981,50229.2213864094,27675.78541118869,5,155899.75588037254,48290.829241329986
46,86152.5918924388,58314.670379398995,27837.9215130398,6,148326.213643915,64993.1695265782
57,29382.292318799762,23121.05552292207,6261.236795877692,3,6944.56051849273,17842.018104591447
23,160393.04411382452,65086.31506157005,95306.72905225446,10,578075.2352992133,39019.07841639948
34,119866.68086074018,62947.77796366121,56918.902897078966,8,596093.0400598699,34833.3113905043
58,22845.31552975273,20736.352286406585,2108.9632433461447,2,7532.494597648814,21438.313353008536
57,35323.40554103206,27416.58325420492,7906.822286827137,2,12296.906561823194,22820.87652599507
45,81556.10176620634,53336.3935894557,28219.70817675064,4,166271.59670763995,48853.937750458805
33,178969.6377142926,83838.45838412885,95131.17933016374,8,534564.5534312141,12918.17882926578
43,70509.87392439003,44231.18197569129,26278.691948698746,5,90782.24771522728,47980.603849848376
23,141289.2487004133,78443.3830422636,62845.865658149705,9,443034.4482665034,22339.423327170844
24,166032.17946615926,81531.26538345276,84500.9140827065,9,453511.1855433404,18831.004091632683
39,66177.76101017668,38682.48909004845,27495.271920128223,4,116921.01759312651,58102.60193358696
32,167895.5184730105,91347.86560001937,76547.65287299114,9,387190.9989011453,31003.934838484976
44,88044.40013594294,51835.979294263074,36208.420841679865,5,174439.1139191013,55075.97759817862
31,119449.0942823713,62664.63296746406,56784.46131490724,8,441926.8472737075,36274.845931179174
64,33410.18245360738,25914.209420845404,7495.973032761973,2,4478.220563773274,28709.67329446868
41,30718.985922213342,26874.379128036468,3844.6067941768742,2,10572.976928008013,24718.032986546776
30,91254.73244615708,48047.802398302316,43206.93004785477,5,167609.69602004456,60603.12205681174
31,88123.58984927982,55388.56688660784,32735.022962671974,6,184963.1933319919,44875.86202063557
40,71667.22236224012,36799.74057749017,34867.48178474995,5,119321.21394767505,45709.932000005
28,152201.5600538677,83286.4910199483,68915.0690339194,9,452227.64078460407,46646.84479238135
48,26046.688204710084,20309.67289142597,5737.015313284115,2,8355.636588022657,22201.306865805243
37,77335.79923653827,49003.58637049683,28332.21286604144,4,147402.23782628926,27749.891810356756
33,171040.60064908082,99299.77051451408,71740.83013456674,8,415170.9679975579,28659.274862267495
40,26208.843179939264,21401.085295076453,4807.757884862811,3,11707.274341411314,13980.518861088298
57,30451.06038223379,25841.765273524332,4609.295108709459,3,430.81055190272855,17457.58278318498
36,96664.69643607768,60133.27778241138,36531.4186536663,4,179783.09042551037,44793.95800785293
45,82290.76193159391,53410.183750579956,28880.578181013952,4,203307.67186668844,30814.594053627137
30,135457.37835296066,71481.95972133844,63975.41863162222,10,470988.8375043623,23256.63722620987
23,137603.4668417271,76187.64756729786,61415.81927442923,7,351885.71752119286,38431.7084242884
49,81689.10289604146,52360.85959409397,29328.243301947485,5,174343.99138225868,63686.28958102246
62,28678.47199397221,24999.34563863762,3679.126355334589,3,8507.886946738216,22173.515337072055
47,30135.506594367915,22884.57991328212,7250.926681085795,2,8397.778637695546,11884.230092675265
45,36455.458462163595,31396.6338131129,5058.824649050694,3,8561.208554564866,21018.407644693874
41,69685.10635449697,37169.665906668146,32515.44044782882,4,172443.30371452478,62612.983242292365
