age,retirement_age,income,expenses,savings,investment,inflation,return_rate,readiness_score
42,55,1501715.0,950730.14,3198996.65,39227070.62,6.378806464476119,9.18345807493758,33.349387329681775
49,57,5802746.56,1963668.34,27620435.12,34544396.53,6.093051445469695,9.443956184510808,69.2241561758679
55,67,867955.51,2167780.05,227834.62,5766171.82,5.84276127802306,8.03282939404527,10.400478349846022
27,68,1437305.71,775121.64,20408945.98,3659223.63,3.295885359317709,12.16606298960031,57.981008174977774
48,62,3159683.58,1922868.69,2127010.14,48796761.6,6.164013053307535,8.58661363026459,46.67751816669346
56,68,2937452.52,2414626.78,8840975.58,14531327.15,6.844600222855842,7.6779247452263375,28.304646978768975
46,56,3164248.02,2712932.46,16225170.81,18606695.7,7.970408273227878,9.322310595045082,27.458318831315328
47,58,2369687.2,2440070.65,8375464.58,49047838.27,3.0553927629715485,5.914875183874587,41.663627010480404
26,56,624170.17,2925045.22,6355495.3,39682426.68,6.650867266553384,12.466032046442038,25.62549720365364
51,68,4590381.2,2668111.66,16308134.42,22348637.91,5.858946579679902,5.125964012717869,45.93319403737263
26,59,2258080.36,2777310.13,19397789.19,24042331.04,5.170260880404784,11.44485061520594,40.976902350582805
50,63,3428826.92,1310445.12,15042916.53,27298151.55,3.637850872856855,6.828645267548724,54.69898699301961
41,55,4840537.75,3022236.71,13329912.13,53315501.2,5.0454257431743805,7.324040462144131,53.01812406382008
57,59,1092880.86,3107121.56,20144705.61,19982088.5,4.771885914930676,11.3563199864004,26.895042385108045
33,68,3067602.39,4059346.7,9838632.19,35345448.64,4.514149444893711,14.929434657829072,41.71648957987161
53,69,1391629.64,928390.36,16898713.14,35510669.85,6.654398116611039,12.777174890725506,54.155688402601555
50,63,1722519.67,310108.1,1502254.98,32416335.37,6.503627606421319,7.25839632223392,38.59032576461322
59,69,2296244.13,3996861.87,214424.39,37056888.42,5.945100454904558,6.7602475504113375,15.061043993129061
49,55,2636294.73,2416090.91,10112916.58,7796956.61,7.693324066466861,13.662328702676705,19.517438615255223
48,63,1301482.0,1377911.06,1521036.35,41693296.41,4.749271920904272,9.441839479215044,41.77602342008616
37,62,1577598.78,941585.97,18241995.32,30293700.85,4.219009688550898,6.370528028281555,53.83642524730715
31,58,2774527.46,758700.02,5992399.67,36631971.16,6.279516565491997,13.62211423321938,57.92339513516089
44,66,3845839.01,515147.83,3585818.11,47380608.43,3.994070304687015,13.160923529142616,73.86471677111406
25,65,1062990.13,2429691.72,16480288.81,24310665.5,4.575052535917124,14.839063638971636,46.41138146031944
32,64,508125.68,2705572.89,14389972.39,21025708.48,4.123012200374424,14.09743686712684,38.48295503174542
40,59,948340.33,1310077.67,12618818.35,10341367.69,3.345767838592506,13.517903386605417,35.00032995195516
38,67,4432020.58,2240641.95,2410104.24,6676902.76,7.137493708178367,5.525743978110032,30.476726157317636
36,59,3598313.36,1699082.02,16420876.99,3783166.86,4.272702714608306,6.04415369498118,44.18350754197497
47,65,5999587.93,716859.05,5191010.04,7320705.19,5.365137516715103,10.689831943041227,59.45626574086802
39,66,4629020.44,2257034.38,28662339.99,23341128.47,3.21657636627156,10.314792462818207,70.64523379501188
52,60,4252993.19,3965545.87,23425239.28,9750984.7,6.496697331263215,9.579632144895356,32.63029028167193
58,61,2657183.37,3178527.7,12649789.64,33375819.95,4.652805011531454,8.967893254145842,33.79056037894634
26,62,2333520.37,3884661.39,24399236.26,25916526.86,6.723683639146049,9.312104848643289,38.75466769046715
56,69,1245504.24,1211889.78,13248184.21,12909273.69,5.062015302339331,10.692979341347952,44.36111045824775
47,68,4065407.48,3074240.03,13104938.9,48614370.1,3.978778032028123,5.020765176000812,54.90446736285058
46,62,482133.74,1647716.86,9050641.17,34124350.65,5.565875411410179,7.607087741328522,33.212923723495216
49,65,5449858.47,3468620.77,21057562.72,25740393.24,3.652522798187199,10.18279720688711,57.98302205396962
46,68,1279452.25,2848125.1,23955265.46,31979214.07,5.202695799364974,12.222160986736462,48.96801564723839
46,67,5644259.14,2476055.87,14655003.38,11651501.7,4.586527387102432,6.741566923953963,54.461027849901285
30,56,4916199.64,3938374.45,15079295.1,33217233.33,7.559797920998166,10.46881173787433,46.80352572971944
39,63,3911738.08,2598014.37,12402198.26,6216734.53,3.3046436086036,12.144596838857815,45.30553242668535
57,61,648133.46,259228.41,12675965.22,5142709.44,6.47008707052871,9.446276579139049,29.408276306509745
32,58,5568597.25,922611.72,23157918.64,17225690.82,3.91375582993718,5.27081133670051,72.72893272921878
29,58,1037727.23,1872014.15,18462770.61,45262269.4,4.595225371661199,9.492681584656369,51.06948740763716
28,65,1886300.57,3088642.53,26774639.33,34922356.11,5.0775703153103295,7.964448877441531,49.417293049721025
30,62,5978952.87,1397666.78,28342671.19,39023379.54,7.540075446874871,14.296496077013284,86.43013308198475
56,58,3505027.67,1338331.64,1447903.49,47638091.53,4.212891330369126,6.246133856783274,46.65215791532975
54,67,844943.14,2796635.77,10817634.14,16246202.07,3.456544012723352,11.524759555072322,24.49095583301593
59,69,4986060.89,841556.57,11786600.13,42839722.79,4.593448019952618,5.527197663345012,63.42147937725042
40,60,1303764.22,809852.38,20595484.46,27875526.52,3.5233798526776665,9.461704378126964,57.10981189365389
37,59,5928712.36,483997.32,27556574.45,18283836.97,3.642982429802762,10.539794872200806,89.46732186040126
54,57,1566409.56,1351519.48,14366780.8,41313465.92,5.869252989875133,7.979549313168654,40.300145979682625
43,67,4382635.9,3984931.29,12426290.23,8285507.7,3.3045096654974664,9.550756355203845,38.72849094493286
41,68,547620.74,1144624.67,6952553.16,12406634.09,3.15465440696783,6.6355379453018735,34.80726173470299
43,64,3804600.58,3206430.84,19304013.47,53540092.48,6.572070507352489,8.04123849468036,54.79469403739882
52,65,671367.72,1938732.01,8376982.23,14211294.31,4.808235474205223,11.211063249102027,27.468824830953007
50,56,5515186.99,538005.84,3409182.0,20265673.07,3.626876746169368,8.01800055861155,56.103628666627
50,63,1188290.28,305439.86,9571410.74,42236161.23,4.268063854298541,13.997430784088715,59.01232279618641
47,64,2041586.54,3051247.45,7480570.57,32112545.04,6.210432536761996,11.284069576409898,27.636390121211754
33,63,1412803.56,3104450.6,8489527.43,38801708.17,4.377682835704256,9.386490184359843,35.468591296945874
36,55,2774242.18,2542756.38,16895497.29,39366426.76,5.472605625602039,5.3875693555418245,37.974677764584214
25,64,4016593.35,1476475.95,8793055.89,15315858.27,3.6084765336333615,9.995483352046712,55.31287710397866
25,57,5028789.1,945117.76,8208709.77,55459846.47,5.940468188027235,12.647762421250892,74.92281358606864
58,62,3029597.11,2224424.28,5083424.99,12189831.38,4.5803884192163205,7.655575980124136,27.812579158223144
56,60,2214211.04,3619600.71,12257401.67,1485469.09,6.134842172643583,13.067735696487674,13.854919071034528
49,59,1560513.83,886614.16,21861048.23,31433642.49,7.041974411520115,7.518067660508815,49.839801034488644
25,59,1655321.01,2633810.87,21209910.4,4022125.1,6.058232096949962,13.237463879508004,34.81702297743741
40,60,3370788.82,1783393.34,19039010.67,32505892.81,4.478737812975103,5.852683416116774,56.42407544659596
29,69,3616729.6,3171825.95,6529166.08,10994316.59,4.278718507741502,13.661837088690294,40.32569443058983
46,61,5918347.28,4404702.17,20334507.54,45569331.31,4.63710479366724,9.991864509333304,56.14109235773559
53,55,4094442.37,3756671.3,13285662.35,20360616.85,3.823102566182525,7.9653758962026195,29.165255131140693
27,63,5243190.88,873458.25,20987024.91,12881134.7,3.905859254250101,7.651132504151487,74.22931880052445
36,57,5649362.44,2630007.61,10337318.32,57810497.15,6.95345550950084,9.320105589303626,63.0689216105354
50,58,1719445.02,272098.94,8512041.91,9195731.54,4.923662882537225,14.99049498103645,39.16365045808501
40,64,5394134.3,1823762.93,7460276.28,22982079.2,5.179975902852929,7.203273934375826,55.934057052445944
46,55,1187085.78,1550700.3,21785777.15,39163449.43,5.970247327834056,6.032166488789996,42.53768870530568
53,67,4737362.44,2704993.54,20174568.48,50837531.85,5.9482674757577385,10.85035168718662,65.79997675788665
38,65,4652793.55,1768219.91,5932298.48,17524041.15,3.3368843576096285,9.88542466440257,54.43643480237537
52,64,3381122.2,1977898.44,27056612.29,11558027.97,7.157703931688328,10.241962710633072,47.70692541415192
29,57,4202720.98,1954185.03,22923439.29,44353154.01,3.886632766119697,11.66935417557217,75.66701137426544
54,56,5188005.56,1125000.66,28479506.29,24135028.07,6.615358180248345,7.671440698706493,68.65308948272049
29,56,1612687.89,2300898.68,8804168.42,42226475.36,6.863354940640833,14.106649953838884,39.48964106796769
36,68,3386827.75,3809997.53,4847867.07,18548413.59,6.5744976704565685,9.356720661222903,24.464002956238296
40,55,1780145.7,545965.31,12180248.37,10938532.11,5.894888232770726,6.290861951424618,37.585922843936906
50,62,2032838.04,2574526.08,2884166.9,606023.35,3.0730449855444144,12.422987567339444,21.750773830187036
50,57,1034018.63,3257306.7,23428500.55,14040374.4,4.801877461815853,11.431043526178502,26.083792919462677
45,57,5816154.59,646672.05,24052036.69,1019639.17,6.024197146812906,8.15743402484037,65.60598917726449
57,60,5532874.18,2288620.63,25947427.55,12493926.01,4.937256479612693,11.215187240340486,59.45561606757614
54,67,5774028.64,3902905.75,24299836.85,20441691.93,7.317399474564065,7.1986195636897685,47.42529357541406
47,62,3424357.57,1520818.22,27888253.25,17989883.25,4.5440113767480765,9.448393593405296,62.02525349715905
34,67,688484.36,1879328.0,1465124.29,26367351.43,4.467673962293302,13.994125221673253,39.96136270983904
29,69,2102128.74,493205.5,24880017.1,20675159.09,4.329988465463289,6.335342331607494,67.6678566219937
58,63,4938578.06,3764815.21,14475360.46,4728006.12,4.663904344803978,8.86696449987462,29.46587309667456
55,63,5795868.21,4443089.69,13153123.06,47941029.66,5.787024821570936,13.211424247203473,48.27554843752118
34,58,1321166.13,539606.72,7243696.77,21994410.32,6.535076471362954,14.694908994061782,44.82312912316256
43,68,2102540.8,3187087.38,17203425.51,44324378.38,6.312839588693926,9.53926136421796,43.508832198913204
56,59,2552866.95,2931337.9,24569969.76,29339039.43,7.038589099907398,10.069996201433474,37.34588975186754
25,56,3435388.29,2480342.79,16307469.8,18618251.76,7.429569977487125,10.721719617837698,43.37083795124724
29,65,3362579.17,2507061.45,18816667.55,49649946.92,7.080395211716756,14.323481416337108,61.52997727597407
28,63,1141885.17,764621.85,4198979.29,23118389.77,3.094727016871773,13.5820679097703,49.224884761448905
40,62,1170095.93,1577718.46,3148579.31,33617528.21,6.679589767759944,6.706011246216443,28.701452428025252
48,57,3460175.73,1689222.15,16282223.78,2101170.51,4.0419978680916575,9.367578178470753,40.998278058593584
40,65,1283224.25,3312877.07,24028646.07,20545530.03,3.664640213539913,9.640004281964265,36.78528766343204
26,66,4765319.62,550579.85,29585565.61,52543161.97,6.192443923995677,12.890961116487569,100.0
52,67,2715918.81,3108907.38,3211092.87,40778320.55,4.5987159770384745,11.028928826054353,39.01390344336282
56,63,2490201.03,3974550.79,21035602.95,54630019.68,3.2855858168522163,11.542204620290129,47.09709935355098
51,57,2514449.6,832684.3,20582805.07,41955920.0,3.688148671991807,14.981999076656177,66.07559639081224
44,63,2293201.17,1432446.4,22336486.91,48381222.92,3.004647084349805,5.749600434700131,67.08178672044482
48,56,3142091.48,1229020.19,28588288.61,33169153.44,7.516118136723536,7.23009823533733,56.455699262380854
36,66,502642.01,1351612.48,4782028.72,33163599.8,3.123089919206193,9.078959373715469,43.3772942880695
59,64,4003090.23,590523.1,10187816.55,3858082.28,4.047278847547555,8.477824030488872,50.65336613984476
57,63,5184392.05,953011.28,17113828.43,11361158.3,5.081313903439536,5.216455613469836,56.45631277181122
57,69,1056523.84,2179359.42,21962673.58,42607440.34,4.782856629754095,5.917776064711759,43.981248849631484
36,62,3664434.31,2359220.59,5863727.41,5483754.56,7.558629384563878,11.809532914035762,29.15845791168262
27,63,4625406.92,2060455.26,24688723.02,23797599.6,3.2014447286727106,13.793244633625608,74.10274621436773
25,59,2210502.43,2743834.1,16960084.59,52802199.17,5.561073538385258,10.142270112659777,54.36229828092992
57,65,5170540.25,3600714.35,8722468.06,34472925.79,6.40239731262187,10.39191079513633,40.3106885783487
34,65,2176427.64,3460896.52,24952272.63,33720023.42,7.658489868405844,7.550934328323794,37.34958841904762
53,56,3881086.61,593246.65,28532306.79,20246006.71,6.1018562606186055,12.678763636337113,66.04557162966768
37,62,803894.9,2471956.74,2002624.12,23187234.76,7.018776180058813,12.517945873672565,19.38057554533541
36,66,3486674.82,2267469.67,5636996.56,50875915.53,3.418624689226742,10.883656892176568,61.142808889772915
55,69,5941930.21,4013894.59,22855746.05,18104283.0,4.929697554684637,7.126642865113428,53.2972881405725
26,60,4471008.48,1859701.22,11348841.65,22524639.19,4.869735672395337,5.970182182370895,52.19602758417712
59,62,300253.58,1654186.81,8465206.15,4909279.31,7.431441082278588,5.642385758571259,4.3062727271360455
47,65,1608123.45,884436.48,21579522.35,39234164.73,3.756855856316376,10.926960666428778,65.08931734595993
41,59,4786810.51,1138312.81,28839122.79,19838832.05,3.759430861683152,13.250353191428,80.43995890105073
50,64,4601824.0,2299996.77,13555732.91,3133710.17,4.642790749428992,13.583304317809247,45.86094647079642
32,56,1005744.47,3317771.3,12952030.44,42121512.71,3.272330236834188,9.636220743434498,34.43177128236255
53,60,4117010.98,3873431.54,13493604.17,4532768.32,3.91229020326245,12.842712993067169,30.85988297029629
50,59,1223823.16,3020286.34,7592569.1,25576960.76,7.826048192728676,14.468801963410236,17.245078149855026
34,66,3144088.42,3839484.17,5740541.59,44788516.83,5.140919699335864,7.75170112488068,37.559023665441906
50,67,635803.14,549310.43,14485038.43,21068471.98,6.1600960421121815,8.979603463807571,40.59460597401523
58,66,3595777.56,4294794.8,8715366.93,26388298.91,6.630556296723185,14.314789925966808,30.845041052957317
31,59,5246011.96,1439078.15,23880634.37,54513886.81,4.834807035036002,8.382309673172848,82.36472429731788
28,67,4370210.48,3880895.64,5978530.78,19728883.87,3.7361353720525847,14.138762903217962,43.87266156065106
35,55,1483330.46,2569219.08,25777417.73,44575361.44,4.032905081108904,14.810448622544657,58.586540610835925
53,56,5507199.22,3889674.26,16009436.17,3623888.96,4.566332382903052,11.618107285744248,36.475532518523174
49,62,967802.59,3349287.65,22634719.8,42948831.05,6.180342101761129,13.168902895041684,35.626417795710104
45,67,2606784.37,988378.86,27092015.74,37855653.67,4.9914027454452725,12.495455642210851,70.89556550547681
34,68,4895279.3,301167.23,18981154.37,52867344.43,3.0340734895006407,11.995342576155238,97.57653675170025
33,67,1194661.48,2836246.85,18814856.44,4600310.95,5.617035925337359,8.069310729812326,29.812622232712606
48,57,1120330.88,2859709.36,7032835.41,14451939.77,7.607566959537089,5.570943379079437,4.67403910979265
59,64,1265663.84,3733383.29,7359952.74,12083764.24,7.060388055043395,8.430517325196506,2.457140815371363
59,57,5079790.35,735244.15,25091101.89,8192550.76,7.126056856298155,11.669359852039063,57.872994485901714
42,62,4015103.57,1639861.14,14109482.01,29312711.45,6.975290088030656,6.025291982278014,49.245276496526145
56,62,1986211.04,3561651.8,12423539.92,8726011.71,4.618654128052119,5.119179829782421,15.876430133262437
48,56,5429540.39,2811302.72,29673688.47,56627847.99,6.82596916877196,6.396923726029387,68.95595532352516
47,62,5488909.77,2421967.7,1627721.36,52836727.45,3.715806789055965,12.157359264107953,63.69929417967908
56,65,396233.56,1128866.7,4019111.26,16467962.94,6.288580736379767,14.72793701656444,28.529234689527044
36,67,5500828.03,2530866.98,12035882.91,33345440.73,6.207842833424972,14.830646996148204,65.37904276299462
37,67,3164850.27,1607792.96,10834091.96,50080600.31,3.127848995448673,9.93979149140188,64.91529385863623
47,55,3609882.94,493078.67,361782.27,27947789.31,6.9398506679546585,13.693523009923474,46.133166212304246
49,60,410180.45,1730183.54,7458112.04,12135290.51,7.516240525475653,12.36826455751504,20.042852070448646
59,62,4645376.34,3605835.86,22816950.36,23199466.28,4.337076392360538,10.010402369846034,47.35370094925475
54,57,1628917.0,1685540.76,24645529.99,48285004.32,7.061953620930755,10.727605329550869,47.706473735164806
41,62,3159049.63,1964025.24,3369399.12,7056354.96,3.412029859309741,6.37227146616871,29.777050003873548
44,66,5092596.14,2944678.63,28262358.66,48624213.58,5.99983929130533,14.37661460616592,74.5721360130591
49,55,1203885.44,1507880.68,5252562.75,7207160.6,5.428234326671386,8.519297707317769,14.504828464404728
