age,monthly_income,current_savings,investment_horizon_years,credit_score,expenses_per_month,debt_amount,marital_status,dependents,has_existing_investments,equity%,debt%,gold%,real_estate%
40,102438,5000,13,638,81726,97123,1,1,1,36.78171973110406,30.73904004831311,26.595027925889063,5.884212294693761
56,73484,14523,26,613,65173,130481,1,0,1,34.13826499273666,27.24202806619762,27.791703987943105,10.828002953122615
39,50096,167767,29,719,43329,156478,1,0,0,31.217445111870084,22.992344681927914,24.284307879359922,21.50590232684207
46,42952,82043,36,630,28924,71382,0,1,1,38.25849491987363,16.92157682692614,22.986272496000755,21.833655757199484
23,80155,134037,28,651,71142,52865,0,2,1,37.33454026846875,27.1496527940078,16.08179501940424,19.434011918119204
39,79330,42042,8,571,42872,32841,0,2,0,25.438322962494077,30.23557123467985,41.26597500562082,3.060130797205245
40,33102,167705,5,699,20307,66124,1,2,0,25.818825601897966,24.13408653492706,39.71106616913392,10.336021694041046
52,25729,44507,32,532,11683,28475,0,0,1,34.34306163791326,13.316756784935874,32.05027550733087,20.289906069820002
27,27243,98831,30,642,22851,64699,0,0,1,35.06018548128486,20.23582115238783,22.213896306091872,22.490097060235435
61,45953,104235,14,649,18740,249207,0,1,1,34.748324852383654,16.888561338866985,38.89357626854733,9.46953754020204
53,39306,31298,10,615,26189,453038,1,1,1,28.317329914445686,29.56704861439521,36.533207908625634,5.582413562533468
60,108543,334264,10,509,84627,103275,1,1,1,27.488184557674554,24.630865489817964,35.44561164875306,12.435338303754426
59,44887,119387,6,509,29501,18940,0,1,1,28.300770794046276,16.941129312828267,48.05135733601277,6.706742557112689
38,22510,322525,16,590,7816,66941,0,2,0,27.377132277881305,16.00582787984686,37.65459512685715,18.962444715414676
60,24195,48726,26,693,16134,110579,0,3,1,33.046256884420124,17.505751405016092,31.496767497191435,17.951224213372356
21,54481,30264,21,673,41419,55591,0,0,1,37.86499659308568,28.616411175414452,20.87472382433802,12.643868407161863
31,15000,5000,36,649,6190,27553,0,0,0,34.405869108363,16.207078578678043,25.27139164350874,24.115660669450225
48,58196,15771,30,579,43191,30870,1,0,1,36.239016687188006,20.939066456862147,28.003428507619372,14.818488348330472
45,19914,25528,5,677,16471,77078,1,1,1,26.53005326988383,22.19753267384848,41.71860271874174,9.553811337525948
43,94758,13142,10,506,84512,29267,0,0,0,25.8397551713171,31.940192242276638,36.07594716619562,6.144105420210632
51,63497,363497,31,458,34671,34446,0,1,1,32.572517793199864,15.86200990781252,27.882951173174934,23.682521125812688
50,123631,387849,11,631,38955,247708,0,0,1,34.95152294918176,21.24564385887947,32.54108162258613,11.261751569352656
62,53154,443263,38,606,29311,181184,0,1,0,28.30032081391989,17.532736878928873,25.924849006149213,28.242093301002036
55,15000,514464,7,731,10442,6828,0,2,1,32.41051163730426,8.484813185310525,41.57617270116711,17.5285024762181
27,103730,108312,12,663,86595,46311,0,0,1,38.28140764583343,29.830184326663336,23.547574197279175,8.340833830224058
36,75058,120812,8,782,64764,91097,0,2,1,31.428837391891424,27.943094042793646,28.500775830599935,12.127292734715
46,79707,22435,28,606,67411,7503,1,1,1,34.14897854746815,25.030488269163186,23.98561670418544,16.834916479183235
68,29922,23584,16,689,20789,137927,1,1,0,27.513687252595687,18.87812137279449,40.49007007516951,13.118121299440306
69,58715,237077,3,630,41659,58228,0,3,1,31.124247854300393,20.188930552125008,45.48228951970778,3.2045320738668193
22,65594,309770,37,761,19772,60736,1,2,1,43.28093078178701,16.90572300340252,13.923874024858222,25.889472189952244
21,52865,245726,32,634,27396,37000,0,0,0,34.31617230481343,20.526804637577673,17.510439802389417,27.646583255219475
68,15000,287879,21,718,12661,48763,0,2,0,25.025600585422836,16.659178210469186,38.010392751213715,20.304828452894263
32,143061,51800,18,564,102112,237391,1,0,1,35.025878605706964,34.37845744119919,21.652402307985767,8.943261645108084
25,85075,100397,11,617,49407,186482,0,0,1,38.59875282639737,29.503535941013077,26.587694045300182,5.310017187289355
57,72618,98353,8,643,26327,329438,1,1,1,31.95847425104603,23.92123619559254,37.930145366840605,6.190144186520822
52,99417,857067,12,751,44517,144076,1,0,1,34.19896819302319,14.063961390005392,29.34088395701077,22.396186459960646
29,79326,476708,2,474,50209,103494,0,0,1,32.079289060968705,25.041823350058905,31.45990876126279,11.418978827709598
61,39684,146002,22,623,33275,36012,0,0,0,25.65755847776348,17.89345880893196,38.253786943984544,18.195195769320023
55,97493,23755,9,621,34852,131901,0,0,0,33.07443920151369,19.692071504490006,37.50470000337104,9.728789290625253
39,85566,47874,14,484,33563,283937,0,1,1,31.049300332879383,27.559698084869243,32.68889743121669,8.702104151034701
68,40821,72349,15,613,28289,8601,0,4,0,28.076285260808355,16.44517147811827,42.93350426853414,12.545038992539235
36,83700,330438,11,527,39882,70238,1,2,1,31.96617660941168,22.646497705305773,30.343578030908695,15.04374765437385
23,52783,29935,13,464,21209,19412,0,0,1,35.02210660387558,20.19010055943668,35.10936491167464,9.678427925013091
40,66254,39702,28,629,26969,199678,0,0,1,34.59495191488824,23.544603127360766,25.837623625206096,16.022821332544897
44,77990,68774,25,626,46448,114261,0,1,1,36.00210422839473,22.412738774718182,27.544959234606637,14.04019776228045
53,101055,418571,37,630,65710,254081,0,0,0,31.084195174431933,23.160313360255238,21.509728676477042,24.24576278883579
44,40620,112128,6,670,34226,7821,0,1,0,25.592490912270783,23.08007655238885,39.14364274899013,12.18378978635022
31,70949,166532,37,580,43838,283392,1,0,1,35.04983857687425,24.815877167815813,16.27239212707813,23.861892128231812
69,120472,78361,33,793,86109,8347,1,1,1,37.52340769387578,21.885099938187174,24.548040323136455,16.043452044800585
28,54719,33424,25,647,22347,40695,0,3,1,41.54329052971211,20.656349484498886,23.438916766153415,14.361443219635586
56,65897,40329,23,753,47978,20376,1,2,1,37.78991645340625,22.866602361847555,26.02518748597193,13.318293698774273
58,120427,259661,8,516,83000,18853,1,1,1,30.090956050300406,23.922992500265313,36.722145877321566,9.263905572112712
60,79124,358311,17,583,34000,22601,0,0,0,28.054829913517608,17.423953072431868,37.682732473246666,16.838484540803854
40,15781,108703,31,705,11072,78521,0,1,1,35.67065011013172,14.322907636593985,26.710618825174926,23.295823428099364
55,36136,70656,26,632,15426,184099,1,0,1,35.53976033132516,16.561248311037353,32.290456786647674,15.608534570989812
68,80687,263904,11,564,52942,274261,1,1,1,26.522527132957464,26.14208498504623,36.565614226349055,10.769773655647255
45,72690,178894,30,503,50978,100408,0,1,1,33.533377122138745,20.204199602248718,25.87857808032116,20.38384519529138
55,64877,6677,11,709,46452,20602,1,1,0,29.17647833645046,29.38956370696942,37.10972786362793,4.324230092952194
45,124837,69108,3,702,105557,9900,1,2,1,31.708577550862486,32.95225236088332,32.66905541870717,2.670114669547036
49,41475,183400,21,669,36029,81777,1,0,1,33.14554107689012,22.418046551767667,30.04956254583683,14.38684982550538
38,57768,136410,35,610,45412,173975,1,1,1,35.65883400512554,20.788209893737143,20.788400885492734,22.7645552156446
66,15000,611164,28,561,12408,116161,1,1,0,21.861570910873265,10.209859683687018,35.690257758952185,32.238311646487524
38,94820,321724,22,646,29545,104897,0,2,1,41.21798175472153,15.83417394603204,24.8232784065338,18.12456589271263
22,36034,9856,18,545,18651,5922,1,3,0,28.077269038553105,24.245253366269402,26.30890760355797,21.36856999161953
55,91714,207006,23,590,29700,63631,0,0,0,32.53321334095599,17.157020190452705,33.80955951220537,16.50020695638595
36,88561,65594,26,751,38515,95923,1,1,0,39.322752006484265,21.26786535043443,21.758209877363566,17.651172765717728
61,130473,183354,35,502,69024,109443,1,1,1,36.927321618405855,18.90881419065632,26.50870687437695,17.655157316560878
56,79478,153649,29,704,65215,578,1,2,1,34.04887961602221,20.540446855827998,28.3004402511976,17.11023327695219
53,49317,111883,11,770,29938,26710,1,0,1,36.676862925703915,19.33899024432467,34.95628601054202,9.027860819429389
24,73609,306717,1,715,50739,358975,1,1,1,32.55494825840051,30.997099183981625,28.500207249946296,7.947745307671575
53,37222,197339,16,682,19269,85270,0,0,1,31.505648256375697,18.45055227924084,35.879908059236605,14.163891405146858
34,69575,352518,25,613,46041,145943,1,0,1,35.147089043310096,20.386166014469897,24.273496267577514,20.193248674642497
41,53973,52917,38,598,42602,44213,1,0,0,35.277822440808,20.45480002917883,22.616504953587054,21.65087257642612
68,57890,68465,18,470,27830,105645,1,1,0,23.266569831234378,22.104191765478696,41.257813494825804,13.371424908461126
40,33049,155637,16,653,28400,52894,0,0,0,28.613470597654338,22.111917474711497,35.41216963066158,13.86244229697257
28,69013,543224,19,618,29536,42281,0,1,0,30.310721280911046,15.737407960130694,27.764225796496543,26.187644962461704
27,84727,74328,16,594,72151,63601,0,2,0,32.595114906724135,31.78878800652079,24.781551315988203,10.834545770766873
23,15000,5252,5,648,4754,73904,0,1,0,34.61162531019883,20.387962162613878,41.059703821858875,3.9407087053284218
37,39342,94462,27,655,24614,48263,1,2,1,37.75464002033758,17.361116527207457,25.662043512585715,19.222199939869245
53,65041,125617,6,599,57958,35807,1,2,1,27.479892848517807,26.647708481102228,38.2230996090634,7.649299061316568
68,15000,258302,34,779,9988,117323,1,1,0,28.8847629700971,18.04910563531822,28.48984313377057,24.57628826081412
32,112208,208666,16,708,71018,57506,0,3,1,41.07074099474545,25.38673750616882,20.95285971095022,12.589661788135512
42,38667,534851,23,722,27433,27051,1,1,1,32.33200669215879,14.299565755486205,26.874194350605705,26.494233201749296
42,31857,244224,32,642,15086,170441,1,1,1,35.102962000296344,16.341676299989956,24.74795117097196,23.80741052874174
66,53780,56755,23,691,17873,154370,0,2,1,33.507841294549785,17.132158114586456,35.18359497178342,14.176405619080343
50,64121,164079,20,578,28895,261449,0,3,0,28.028169740928234,23.53634891017523,34.333777757786955,14.101703591109588
58,37306,178476,19,703,15136,97167,1,0,1,31.56061621844499,15.07895946230972,37.65283457104163,15.707589748203658
58,89412,995987,29,634,76370,39327,0,0,1,28.85567661693672,15.884272583128729,26.182925623140346,29.0771251767942
65,71991,23897,8,568,58410,239154,0,1,1,25.780217596106127,28.782833010448748,39.33643136658455,6.100518026860588
28,34883,33977,29,648,17114,39471,0,0,1,36.953274976966014,16.258838116678444,24.347610111620014,22.44027679473554
47,44328,27044,18,627,35535,127914,1,1,1,32.104127721038736,22.898607948463358,32.00906399694415,12.988200333553767
47,15000,142289,5,836,6405,25345,1,1,1,34.57454650447881,19.073078181452065,40.28547258273321,6.06690273133592
54,22400,23260,12,685,9402,119043,1,0,0,28.854530396625044,18.844853085452094,43.06129642652002,9.239320091402835
41,71628,170742,10,776,54474,220554,1,1,1,35.71965995018435,28.654121573971214,27.145087366977073,8.481131108867356
50,35194,260558,37,741,17461,93169,1,0,1,36.47483292960752,16.11258571026073,23.528331312999,23.884250047132742
53,114129,90725,17,653,38675,76387,1,0,1,37.698019272479655,18.583510452666633,30.52790030314756,13.19056997170615
48,62128,131606,32,615,45477,603816,0,2,0,26.744145028942796,31.375743337010224,23.895960002206472,17.98415163184051
67,19415,390185,4,511,17352,2725,1,3,0,19.28003096917404,19.19045469302515,51.38788044303959,10.141633894761219
53,25700,134874,31,580,16437,48368,0,4,1,34.0740062398604,15.413950628952739,32.20399434030787,18.308048790878985
25,91589,37433,26,703,41966,301003,1,1,1,38.4693538371829,25.349055367873774,18.055055586292383,18.126535208650935
68,57705,67259,12,626,30222,123482,1,1,0,25.370227605781853,21.116766308154766,45.42432372974826,8.088682356315127
39,89760,120751,18,680,61861,93732,0,0,1,38.2484378586784,24.989748485693454,24.449450997879087,12.31236265774906
24,49005,26928,8,488,35324,121831,1,1,0,28.833766157488334,27.139641599952785,37.93241397922101,6.09417826333786
55,43193,151694,32,686,35927,46623,1,0,0,32.31976881529195,19.579491248432323,26.506412663479313,21.59432727279641
69,93583,1150438,20,738,79105,8859,1,0,1,28.788965257467652,15.390174292916523,28.195729341277932,27.625131108337897
37,34243,169135,13,508,27968,38615,1,1,0,26.079211240599165,18.396098419012223,41.96635475178672,13.55833558860188
64,74672,74539,23,680,51456,49226,0,3,0,29.23648574463546,23.971813478989286,32.86873655620028,13.922964220174968
48,53646,64494,3,757,30573,78440,0,2,0,30.713553301546852,20.083702816543408,42.94295134706674,6.2597925348429975
50,86362,429189,35,784,61108,60085,1,1,1,37.53853974549133,18.896912655201703,19.573795991626685,23.99075160768029
49,114555,328310,39,610,80181,88327,0,0,0,31.265612876394645,22.604776670006007,22.23157832739312,23.898032126206235
66,48235,102294,21,712,20779,26191,1,1,1,37.06230250703978,18.548301961642327,33.450588450816646,10.938807080501256
26,43586,69768,7,764,26349,24408,0,0,1,39.57563542121626,25.61524662754372,29.344525334496375,5.464592616743647
55,79974,198316,26,682,33983,52011,1,0,0,32.871810842760134,19.277062472296112,30.183869228759402,17.667257456184352
61,27540,60418,23,753,23119,77030,0,0,1,35.445888954745705,17.876945682598045,31.090399741558826,15.586765621097426
57,108494,20345,32,647,53590,50177,0,0,1,37.43927123233058,21.94086425630398,26.242032537529493,14.377831973835933
44,103381,59405,2,682,80973,103122,1,1,1,33.34074431335509,33.07766242932395,33.58159325732096,0.0
49,30026,91149,39,600,15803,44529,1,3,0,33.5781699415138,17.96732282517704,25.24389466478948,23.210612568519686
69,15000,47188,2,637,11373,23401,0,2,0,21.774263030413575,19.54046073150797,54.09474551072256,4.590530727355876
66,25183,39102,39,685,10892,238382,0,1,1,30.31889327490451,18.753463549896143,29.346777032949245,21.580866142250084
51,25639,5000,15,594,19440,26868,0,2,0,24.22131358390689,24.242212716767717,40.912123366712215,10.624350332613169
55,84053,159445,16,632,34270,408053,1,0,1,33.25088988139273,25.97768972633448,29.952118339885565,10.819302052387224
53,106475,152493,26,711,63298,524926,0,2,1,36.7908955732554,27.47091020211491,21.709954483460436,14.028239741169255
41,83704,33326,8,814,30817,143205,1,1,1,39.06612598394539,22.307409649992703,33.10717812253415,5.51928624352775
52,52914,460188,16,486,32634,83659,0,2,0,25.91820607750592,15.75597508773215,39.597752100119585,18.728066734642344
43,70275,84305,21,808,55687,190415,1,2,0,33.891090974406275,28.606148735824068,25.942819101247146,11.55994118852251
53,33907,5000,39,629,25543,247820,0,1,1,35.51052082396425,18.679050378805044,26.084058125738906,19.7263706714918
23,92916,39707,11,727,30702,148376,0,1,0,42.371196694571076,26.326036887613412,25.366128452381414,5.936637965434101
38,72961,188460,24,743,43434,12916,0,2,1,37.51301642945667,21.525110083056568,22.103524028868343,18.85834945861843
45,83196,36027,36,775,67499,359,1,2,1,39.331532792288066,22.46786896419308,18.94409750592687,19.256500737591985
62,38174,8867,18,592,26342,25569,1,2,0,29.961449269545458,15.53760073338939,42.42263611905051,12.078313878014633
51,54942,153851,23,632,18434,25069,1,1,1,33.349338975795575,16.48127825118963,32.097334594589874,18.072048178424925
23,81752,116888,13,646,40498,24183,1,1,1,39.161894375205755,24.554534662173992,23.594083128944856,12.689487833675406
60,103305,229185,39,621,65490,85546,0,2,0,33.77841238438693,20.877034300619044,24.070612492890383,21.273940822103647
66,41757,236989,1,756,16852,88097,0,2,0,23.996030206785385,19.75502415858701,50.38923209377856,5.859713540849059
44,83414,514761,7,644,59152,154058,1,1,1,30.620291443388236,24.605511863272564,30.38093688471498,14.393259808624217
52,38638,9393,21,521,26308,26998,1,1,1,32.30030490429212,20.672969340063254,34.66195246687162,12.364773288773009
67,123516,6363,16,599,52057,11669,0,2,1,35.87236343522233,20.839086065745022,35.96177989148689,7.326770607545743
42,47555,697293,14,524,29971,131627,1,1,0,23.56255791085943,19.267359959788557,34.210783654481816,22.959298474870206
43,79305,165633,2,632,62415,79397,0,0,1,31.723312406175186,27.91985375501757,35.584142711594104,4.7726911272131325
22,64968,201051,31,704,34101,131709,1,0,1,39.290442598778185,21.329797368247856,14.78005787380785,24.59970215916612
47,138159,16233,39,598,61921,57508,1,2,1,39.57831208721197,19.929853226290426,21.0677314538147,19.4241032326829
62,66897,11579,9,618,48214,166738,0,1,0,25.80899220341927,26.50054465561752,41.04445631079028,6.646006830172925
22,44548,27945,14,628,15256,137711,0,2,0,35.28990192277034,20.13239266119257,30.54193455910305,14.035770856934047
46,79185,89154,10,661,63316,126096,1,0,0,29.033582837459814,29.800786947331353,32.911902338927504,8.25372787628134
37,78517,18677,24,691,68001,3355,0,2,1,37.36646451029208,29.438979826998114,23.284407686292575,9.910147976417225
